Country Code ISO3,UNCode,Country,IndexRank,IndexScore,GeometricRank,GeometricScore,UNReg,UnRegSub,Regions used for the SDR,SDG1_190DAY_im,SDG1_OECDPOV,SDG2_CRLYLD,SDG2_NUE,SDG2_OBESITY,SDG2_STUNTING,SDG2_UNDERNSH_im,SDG2_WASTING,SDG3_FERTILITY,SDG3_HALE,SDG3_MATMORT,SDG3_NEONAT,SDG3_PHYS,SDG3_SMOKE,SDG3_SWB,SDG3_TB,SDG3_TRAFFIC,SDG3_U5MORT,SDG3_VAC,SDG4_LITERACY,SDG4_PISA,SDG4_PRIMARY,SDG4_SCHLYRS,SDG4_TERTIARY,SDG4_UPSEC,SDG5_CONTRA,SDG5_EDAT,SDG5_LFPR,SDG5_PARL,SDG5_PAYGAP,SDG6_FRESHWAT,SDG6_IMPSAN,SDG6_IMPWAT,SDG7_CO2TWH,SDG7_ELECAC,SDG7_NSFUELAC,SDG7_REN,SDG8_ADJGROWTH,SDG8_ATMS,SDG8_CLABOR_im,SDG8_EMPOP,SDG8_UNEMP,SDG8_YNEET,SDG9_INFRQUAL,SDG9_INTUSE,SDG9_LOGPERF,SDG9_MOBUSE,SDG9_PATENTS,SDG9_RDRES,SDG9_RD_im,SDG10_GINI,SDG10_JUSTICE,SDG10_PALMA,SDG11_PIPEDWAT,SDG11_PM25,SDG11_ROOMS,SDG12_MSW,SDG12_MSWRECYCL,SDG12_WASTEWAT,SDG13_CCVM,SDG13_CO2pCAP,SDG14_BIODIV,SDG14_CLEANWAT,SDG14_CPMA,SDG14_FISH,SDG14_FISHSTOCKS,SDG15_CPTA,SDG15_FORCHG,SDG15_REDLIST,SDG16_CPI,SDG16_GOVEFF,SDG16_HOMICIDE,SDG16_PRISON,SDG16_PRS,SDG16_SAFE,SDG16_U5REG,SDG17_GOVREV,SDG17_GOVSPD,SDG17_ODA,IncomeGroup
MKD,807,"Macedonia, FYR",58,62.76057815551758,60,58.52494812011719,Europe,Southern Europe,Europe & C. Asia,1.3300000429153442,,3.899899959564209,0.7426236962413709,19.6,4.9,,1.8,18.7,66,8,3.5,2.624,,5.006999969482422,15.0,9.4,5.5,93,98.64628,,86.54841,13.35395,,,75.09710832973673,,64.70588235294117,33.29999923706055,,16.06,90.9000015258789,99.4000015258789,1.3606557377049182,100.0,67.32469,,-1.175941017462026,54.5014256186253,12.5,,26.875335693359375,,3.9249300596848973,68.06,2.498898,38.0,,,0.21793000400066376,43.560001373291016,,,98.6558247,16.996023178100586,,1.06,,3.73527777777778,0.03,4.519210338592529,,,,,,9.375,4.0360026964885405,0.970108177276962,42.0,3.8816080932527477,1.4,122,4.355259402293079,65.23535228812408,99.7,27.967,,,UMIC
JOR,400,Jordan,59,62.72737121582031,61,57.21772003173828,Asia,Western Asia,MENA,0.12999999523162842,,1.455399990081787,1.0090365853977141,30.5,7.8,5.0,2.4,26.0,64,58,10.6,2.558,,5.191999912261963,5.5,26.3,17.899999618530273,98,99.1057201084786,398.0,97.11111,13.50864,,,42.02066590126292,88.40005487355268,21.854303767872395,12.0,,92.44,98.5999984741211,96.9000015258789,1.3179190751445087,99.5,95.0,,-3.005986017030999,32.4991507759798,1.600000023841858,,12.849352836608887,,4.431583113484568,44.0,2.590152,16.1,,,0.43470001220703125,35.43000030517578,,,93.2070387,25.640159606933594,,1.04,,42.3046483050847,0.05,3.601147174835205,83.0,60.14,,5.0,,0.0,0.23571732809335103,0.95600619652462,53.0,4.158718249246053,2.0,95,4.829946672142326,80.29799351758065,99.1,24.14,,,UMIC
MNE,499,Montenegro,60,62.46556854248047,80,53.47318649291992,Europe,Southern Europe,Europe & C. Asia,1.690000057220459,,3.4514999389648438,1.0375101714712411,20.0,9.4,,2.8,13.4,66,7,3.1,2.113,,5.191999912261963,21.0,11.9,4.699999809265137,88,99.2118192592252,414.0,98.36153,15.17869,,,82.6530612244898,88.9973506631793,,17.299999237060547,,,95.9000015258789,99.69999694824219,0.5897435897435898,100.0,71.93024,,-1.3213674976236398,70.8210645204439,12.5,,18.205991744995117,,3.52756391970139,61.0,2.839561,23.1,,,0.4086399972438812,28.579999923706055,,,94.2395786,14.952620506286621,,,,5.1,0.08,4.145547389984131,88.23,61.6,0.0,67.0,,0.0,1.79703307887236,0.817720543853833,,3.6271173173644393,2.7,208,4.064956700868446,76.98395345760551,98.9,41.532,,,UMIC
THA,764,Thailand,61,62.17103576660156,55,59.39533996582031,Asia,South-Eastern Asia,East & South Asia,0.05999999865889549,,3.1028997898101807,0.8449628765743619,8.5,16.3,7.400000095367432,6.7,60.0,66,20,6.7,0.393,,6.454999923706055,171.0,36.2,12.300000190734863,99,96.5975747603855,437.3333435058594,95.60995,13.47211,,,9.185202258845226,94.68178202596631,78.20025294004853,6.099999904632568,,13.07,93.0,97.80000305175781,1.4930597465298734,100.0,73.86841,,-0.8151387541662697,111.914357347562,8.300000190734863,,1.0749289989471436,,4.011281856993364,34.89,3.40451,52.3,,,0.2505599856376648,39.369998931884766,,,75.8920724,22.360057830810547,,1.76,,16.0,0.23,4.534491539001465,81.8,65.49,,67.0,42.9642168535573,53.0973451327434,6.35109820538534,0.803594608202845,38.0,3.4315645402586092,5.0,398,4.101412272566303,69.41557977716353,99.4,24.128,12.393779754638672,,UMIC
VEN,862,"Venezuela, RB",62,61.816890716552734,65,56.5572395324707,LAC,South America,LAC,0.0,,4.073500156402588,0.9559474777426423,24.8,13.4,5.0,4.1,94.5,66,95,8.9,,,6.809999942779541,24.0,,14.899999618530273,78,98.5332980225856,,91.41137,14.21738,,,22.085201793721975,106.87649266386832,65.27249556910108,17.0,,1.707,94.4000015258789,93.0999984741211,1.2629870129870129,100.0,95.0,,-4.2136268874380285,43.6565844616704,7.699999809265137,,7.993808746337891,,2.5682764987150826,57.0,2.605082,40.9,,,,44.77000045776367,,,90.3442343,13.425410270690918,,1.5,,14.9382909090909,0.05,6.4163336753845215,78.46,58.28,11.5384615384615,44.0,87.54,22.3684210526316,2.4352332895854,0.828296593742499,17.0,1.4058706641915841,53.7,161,1.5941975315411885,13.815088378196252,80.8,,,,UMIC
MYS,458,Malaysia,63,61.65516662597656,63,56.71024703979492,Asia,South-Eastern Asia,East & South Asia,0.2800000011920929,,3.9054999351501465,0.7905355075680016,13.3,17.2,5.0,0.0,12.7,65,40,3.9,1.198,,5.769999980926514,103.0,24.0,7.0,94,98.4187138102841,413.0,97.03121,12.73096,,,42.204301075268816,92.96333002973242,66.41883581296544,10.399999618530273,,1.931,96.0,98.19999694824219,1.4981923355025306,100.0,95.0,,1.027792449716151,51.9079874636169,,,2.9341495037078857,,5.625863885153368,67.5,3.558952,12.5,,,1.0652899742126465,46.209999084472656,,,100.0,14.404853820800781,,1.52,,8.64,0.07,7.8988237380981445,80.16,66.84,0.0,65.0,19.2325617324208,3.77358490566038,19.1479674104668,0.696995140004307,50.0,5.096361680537956,2.3,132,5.350822532963631,44.400794841615784,,24.873,11.033390998840332,,UMIC
MAR,504,Morocco,64,61.62257766723633,56,59.252052307128906,Africa,Northern Africa,MENA,3.119999885559082,,1.4544000625610352,0.8092047883241528,22.3,14.9,5.0,2.3,32.0,61,121,17.6,0.62,,5.013000011444092,106.0,20.8,27.600000381469727,99,81.5100678554521,,98.27114,11.56266,,,25.39414414414415,60.60037523452158,34.80663015446467,17.0,,35.69,76.69999694824219,85.4000015258789,1.8028673835125448,100.0,95.0,,-1.3532231285677148,25.8253228848899,8.300000190734863,,9.607040405273438,,4.356321316105979,56.8,3.14,15.0,,,0.7337999939918518,40.880001068115234,,,91.0071916,17.357311248779297,,1.46,,39.39325,0.09,1.7379155158996582,83.79,68.17,6.66666666666667,79.0,4.839853773118,14.5631067961165,4.3891609277179,0.887012386497272,36.0,3.7431680458092096,2.2,220,4.690334963798523,66.35722985717068,94.0,28.646,13.33881950378418,,LMIC
AZE,31,Azerbaijan,65,61.344757080078125,68,55.902130126953125,Asia,Western Asia,Europe & C. Asia,0.0,,2.3436999320983887,0.6989310645532266,22.5,18.0,5.0,3.1,47.2,63,25,18.2,3.402,,5.211999893188477,77.0,10.0,31.700000762939453,94,99.9367488931056,,89.10507,11.94018,,,69.01287553648069,93.44898589610855,,16.899999618530273,,34.52,89.30000305175781,87.0,1.2606837606837609,100.0,93.34912,,-1.4278470263860508,35.1436607744668,6.5,,4.72938346862793,,4.805579687544418,61.0,2.714286,43.9,,,0.21084000170230865,33.709999084472656,,,89.456318,20.795089721679688,,,,13.14649,0.16,3.647379159927368,,,,,,3.77358490566038,0.569609659597621,0.908574498821439,29.0,3.804714013435247,2.1,413,3.809204207918297,75.94175972655829,93.6,39.431,8.226214408874512,,UMIC
EGY,818,"Egypt, Arab Rep.",66,60.88364028930664,66,56.30487823486328,Africa,Northern Africa,MENA,,,7.162299633026123,0.6247868934576839,28.9,22.3,5.0,9.5,56.0,62,33,12.8,2.83,,4.193999767303467,15.0,12.8,24.0,93,89.2819206207902,,95.10083,13.52824,,,19.708737864077676,70.83333333333334,31.198908913450552,2.0,,126.6,94.69999694824219,99.4000015258789,1.098331346841478,100.0,95.0,,-3.3712348617139205,12.6674919592704,9.300000190734863,,12.122788429260254,,3.1408309446885285,31.7,2.86127,31.1,,,0.428629994392395,30.770000457763672,,,100.0,36.40500259399414,,1.37,,49.4981389584615,0.09,2.635115146636963,90.26,64.19,33.3333333333333,49.0,41.3921260760683,31.5789473684211,0.9786534849809471,0.917231986399283,36.0,3.261799560957037,3.4,80,3.9419325758146755,84.18171881754087,99.0,23.019,9.250097274780273,,LMIC
KGZ,417,Kyrgyz Republic,67,60.85304260253906,88,50.60516357421875,Asia,Central Asia,Europe & C. Asia,2.9100000858306885,,2.2762999534606934,0.5822318946196777,14.4,12.9,6.0,2.8,42.1,61,76,11.5,1.969,,5.285999774932861,142.0,22.0,21.299999237060547,96,99.7518502175295,,91.21143,12.51298,,,34.99170812603648,99.33820030672928,64.39790547160392,19.200000762939453,,32.63,93.30000305175781,90.0,0.6357142857142858,100.0,66.33673,,-2.924024935597998,24.6513529115998,25.799999237060547,,8.167235374450684,,3.312609563692652,28.3,2.045971,19.1,,,0.15633000433444977,33.380001068115234,,,87.7339488,18.337020874023438,,,,4.2,0.1,1.1995916366577148,,,,,,0.0,0.341698115034928,0.983462255769919,28.0,3.121744114998667,9.1,181,3.2992709981070627,51.0104798641401,98.3,34.448,13.618598937988281,,LMIC
ALB,8,Albania,68,60.773475646972656,62,56.712825775146484,Europe,Southern Europe,Europe & C. Asia,1.059999942779541,,4.892600059509277,0.8978756223640529,17.6,23.1,,9.4,19.7,65,29,6.2,1.145,,4.959000110626221,19.0,15.1,14.0,98,98.7911901599771,395.0,91.24935,11.82,,,75.92407592407592,91.97434908949218,71.68284754685644,20.700000762939453,,4.341,93.19999694824219,95.0999984741211,0.5142857142857143,100.0,61.41861,,-1.614397484282791,35.0252636722696,5.099999904632568,,17.289093017578125,,3.932861223420897,60.1,2.43,28.2,,,0.15308000147342682,34.5099983215332,,,86.2021073,15.947675704956055,,0.77,,3.3572,0.25,1.6070376634597778,90.11,67.39,40.0,62.0,,37.5,5.04572597121985,0.854345617777374,36.0,3.5673220194394224,5.0,158,3.04839706754351,61.40833033236621,98.6,23.719,9.30408763885498,,UMIC
MUS,480,Mauritius,69,60.71566390991211,75,54.150997161865234,Africa,Eastern Africa,Africa,0.5299999713897705,,3.7651000022888184,1.1078669565609374,17.9,,5.0,,29.4,65,53,8.4,1.057,,5.4770002365112305,22.0,12.2,13.5,97,98.130354941242,,98.12052,15.57618,,,34.495192307692314,87.38611691102967,60.05326150527449,11.600000381469727,,26.35,93.0999984741211,99.9000015258789,1.3103448275862069,100.0,95.0,,0.3172336775261624,44.7501555737195,,,7.891042709350586,,4.579701052040889,41.44,2.5,28.7,,,0.3722899854183197,,,,99.916148,9.653422355651855,,2.3,,5.43888888888888,,3.127070903778076,89.87,62.33,0.0,69.0,54.06,0.0,4.28083380579342,0.404354552611761,53.0,4.298001496864353,2.8,202,5.0944263162284065,63.916572207026846,,21.354,8.86768913269043,,UMIC
PAN,591,Panama,70,60.706275939941406,67,55.94120788574219,LAC,Central America,LAC,2.859999895095825,,2.8968000411987305,1.0299276474981993,26.8,19.1,9.5,1.2,91.1,67,94,9.6,1.65,,6.785999774932861,46.0,10.0,17.0,80,97.6385310289283,,90.68056,13.27974,,,25.05543237250555,105.36141731418083,62.720400856452365,18.299999237060547,,0.7444,75.0,94.69999694824219,1.0222222222222221,90.87544250488281,82.48797,,2.9305339126876326,60.8394213997804,5.599999904632568,,5.188392639160156,,4.773699119832186,44.92,2.995915,25.2,,,0.19518999755382538,51.91999816894531,,,96.7902399,6.812154293060303,,1.21,,20.149375,0.05,2.6252763271331787,74.88,68.02,11.7647058823529,94.0,43.5168170297715,19.2307692307692,5.08624181709499,0.736316530378073,39.0,3.602270628258798,17.2,411,4.6557516321260835,49.76440572485753,,24.632,10.701539993286133,,UMIC
ECU,218,Ecuador,71,60.69377136230469,64,56.57240295410156,LAC,South America,LAC,4.429999828338623,,3.626699924468994,1.0121959011767847,18.7,25.2,10.899999618530273,2.3,,66,64,10.8,1.724,,5.974999904632568,54.0,20.1,21.600000381469727,83,98.6046360013483,,97.03364,14.17201,,,24.873096446700504,97.85401840919457,61.78756819759895,41.599998474121094,,2.241,84.69999694824219,86.9000015258789,1.6952789699570814,97.19999694824219,95.0,,-1.1283442847539702,40.5775455674134,3.0,,4.312276840209961,,4.589285850524902,43.0,2.497314,8.3,,,0.2277899980545044,49.2599983215332,,,92.7866508,13.907967567443848,,1.13,,6.4,0.07,2.354017496109009,78.1,65.57,50.0,46.0,47.7317333918863,10.4838709677419,3.1407789766209495,0.688819301741878,32.0,2.8793767654887947,12.4,149,3.931034564971924,51.65967231813319,90.0,39.44,10.981098175048828,,UMIC
TJK,762,Tajikistan,72,60.16918182373047,71,54.73908233642578,Asia,Central Asia,Europe & C. Asia,4.739999771118164,,3.1533000469207764,0.7718873658988141,13.6,26.8,33.20000076293945,9.9,54.0,60,32,20.5,1.918,,4.785999774932861,91.0,18.8,44.79999923706055,97,99.87011,,95.62497,11.24404,,,45.41120381406436,85.47452684932902,,19.0,,51.07,95.0,73.80000305175781,0.19298245614035084,100.0,65.54936,,-1.862525344539505,10.4137132641062,10.0,,10.926517486572266,,3.761042324701945,17.49,2.364091,0.6,,,0.12148000299930573,30.829999923706055,,,82.5553748,19.615768432617188,,0.89,,2.25,0.22,0.35894763469696045,,,,,,5.55555555555556,0.561657677103595,0.981729479442303,26.0,4.059564619088414,1.6,130,4.200852744025413,84.18811717967924,88.4,26.939,10.891502380371094,,LMIC
BIH,70,Bosnia and Herzegovina,73,59.899147033691406,92,49.66032409667969,Europe,Southern Europe,Europe & C. Asia,0.05999999865889549,,3.9773998260498047,0.7763038996103114,17.9,8.9,,2.3,11.0,68,11,4.0,1.93,,4.948999881744385,42.0,17.7,5.400000095367432,86,99.68309,,98.4,13.6,,,74.28571428571429,76.16834181842722,58.770344391287786,21.399999618530273,,0.8773,94.80000305175781,99.9000015258789,1.2285714285714286,100.0,54.73459,,-2.369598541713844,43.9734210581498,5.300000190734863,,30.256654739379883,,3.059406042098999,60.8,2.554351,,,,0.021709999069571495,36.209999084472656,,,93.1229102,13.62792682647705,,,,3.17954617330804,0.04,6.196651935577393,74.77,63.43,0.0,64.0,,12.0,0.807273482422769,0.903267324700509,38.0,2.5363329898895266,1.3,78,3.135922431945801,72.3539430610829,99.5,45.29,,,UMIC
OMN,512,Oman,74,59.87570571899414,76,53.96044158935547,Asia,Western Asia,MENA,0.0,,11.537700653076172,0.9432563020500466,30.9,9.8,5.0,7.1,13.5,66,17,5.2,2.429,,6.853000164031982,9.6,25.4,11.600000381469727,99,97.7437254949208,,93.73292,13.63765,,,62.676056338028175,82.27738395233273,,1.2000000476837158,,84.71,96.69999694824219,93.4000015258789,2.2099236641221376,97.69783020019531,95.0,,-2.8790653257367786,,0.0,,6.336513996124268,,4.8936870479035655,70.22,2.884615,67.3,,,0.13248999416828156,,,,84.5218107,30.353296279907227,,0.7,,13.4,0.04,20.203893661499023,90.14,56.09,5.55555555555556,84.0,17.6,3.33333333333333,,0.88873847303263,45.0,4.173837000439697,1.1,61,5.085097806207065,,,,6.93173885345459,,HIC
PRY,600,Paraguay,75,59.331607818603516,78,53.64296340942383,LAC,South America,LAC,2.190000057220459,,3.276700019836426,0.2811509195891263,16.3,10.9,10.399999618530273,2.6,63.0,65,132,10.9,1.227,,5.877999782562256,43.0,20.7,20.5,87,98.6104486219914,,80.61808,11.91154,,,18.589025755879064,95.90435003815823,66.98912160849414,15.0,,0.6222,88.5999984741211,98.0,0.08112582781456955,98.19999694824219,50.86099,,-1.0421842016105716,23.3370191344393,27.600000381469727,,4.938370704650879,,2.545981737339135,43.0,2.4553,4.9,,,0.054829999804496765,52.41999816894531,,,92.9306005,14.126261711120605,,0.21,,0.155,0.13,0.8419152498245239,,,,,,13.7931034482759,18.3587423549542,0.947796190866588,27.0,2.9333659329559225,9.7,118,3.620149674018224,41.685054758044245,76.1,22.113,14.026601791381836,,UMIC
CHN,156,China,76,59.070796966552734,69,55.79911422729492,Asia,Eastern Asia,East & South Asia,11.180000305175781,,5.886399745941162,0.7582970179172145,6.9,9.4,9.300000190734863,2.3,6.2,68,27,5.5,1.491,,5.139999866485596,68.0,18.8,10.699999809265137,99,99.6422902938066,,98.3,13.07282,,,5.411163187047297,83.60755636806826,,23.600000381469727,,19.51,76.5,95.5,,100.0,54.31266,,3.5091792809807445,55.0308881081957,,,4.617517948150635,,4.475762132902119,49.3,3.669272,21.4,,,1.983049988746643,42.060001373291016,,,87.1542813,54.35615158081055,,1.02,,18.179912237635,0.34,6.710301876068115,78.84,34.74,3.52941176470588,37.0,14.86,31.047619047619,4.2080529752258,0.747581733237397,37.0,4.006861265788993,1.0,121,4.447523909429545,74.97979077465948,,28.189,,,UMIC
JAM,388,Jamaica,77,59.052791595458984,72,54.696292877197266,LAC,Caribbean,LAC,1.7000000476837158,,1.1390000581741333,1.0636011468690856,27.2,5.7,8.100000381469727,3.0,45.7,63,89,11.6,0.411,,5.709000110626221,4.7,11.5,15.699999809265137,92,95.87227,,92.1,12.35561,,,16.880891173950296,106.0702875399361,79.05983249674446,12.699999809265137,,7.5,81.80000305175781,93.80000305175781,1.7857142857142856,92.63343811035156,89.14409,,-3.935898560175967,32.5003088434675,3.299999952316284,,13.715520858764648,,3.9828481515248617,40.5,2.842107,30.8,,,,45.5099983215332,,,90.1919771,11.134678840637207,,0.18,,10.0,0.1,2.8726556301116943,77.32,61.49,16.6666666666667,3.0,30.35,8.33333333333333,4.692183924444429,0.713841553325727,41.0,3.204617536918544,39.3,152,4.508160909016927,65.23140775206784,98.1,27.201,,,UMIC
TTO,780,Trinidad and Tobago,78,59.05122375488281,97,48.51158905029297,LAC,Caribbean,LAC,0.0,,1.3458000421524048,1.281664710487572,31.1,5.3,7.400000095367432,5.2,35.5,60,63,13.2,1.175,,6.168000221252441,22.0,14.1,20.399999618530273,92,99.57905,,95.18178,12.34507333,,,36.391437308868504,98.25489704776923,71.84873689178687,31.0,,8.755,91.5,95.0999984741211,2.4210526315789473,99.82779693603516,95.0,,-2.3061481734871414,40.8431763192393,0.699999988079071,,3.8238441944122314,,4.344140918024125,65.1,,18.9,,,0.043480001389980316,,,,83.5203292,9.167360305786133,,14.4,,5.25064489795918,0.04,37.140052795410156,87.4,67.56,0.0,25.0,22.34,14.2857142857143,4.430033765114691,0.795894445699134,39.0,3.2076752096843486,28.3,281,4.025358530013792,57.13145046600311,96.6,,,,HIC
IRN,364,"Iran, Islamic Rep.",79,58.54705810546875,77,53.922462463378906,Asia,Southern Asia,East & South Asia,0.07999999821186066,,1.9634000062942505,0.7783875837880642,26.1,6.8,5.0,4.0,37.7,64,25,9.5,0.89,,4.685999870300293,22.0,32.1,15.5,99,98.0342462650784,,98.46352,15.09423,,,28.361669242658426,90.31505250875146,19.2,3.0999999046325684,,67.85,90.0,96.19999694824219,1.944896449704142,100.0,95.0,,-4.279659189679632,56.5869691769323,11.399999618530273,,10.497432708740234,,3.9290504169692815,39.35,2.42,1.2,,,0.7487999796867371,38.279998779296875,,,94.330583,31.889474868774414,,0.16,,2.7741753594,0.17,7.802145004272461,76.87,62.01,28.5714285714286,58.0,35.3568598981258,27.7777777777778,0.20182796805869002,0.83969828443256,27.0,3.1450493749007293,4.1,284,3.9471528588439067,55.384476535540905,98.6,14.083,11.117545127868652,,UMIC
BWA,72,Botswana,80,58.4169921875,70,55.17490768432617,Africa,Southern Africa,Africa,18.239999771118164,,0.3982999920845032,,22.4,31.4,24.100000381469727,7.2,39.0,54,129,21.9,0.399,,4.331999778747559,385.0,23.6,43.599998474121094,95,96.0374,,90.33255,12.49301,,,25.046845721424106,95.80573951434877,79.78883724120186,9.5,,1.585,63.400001525878906,96.19999694824219,6.111111111111111,53.2400016784668,62.59297,,0.10366529121843132,30.2835406751318,9.0,,18.60749626159668,,3.800518192613826,18.5,2.233136,74.1,,,0.5328599810600281,,,,96.4783516,9.6990327835083,,1.03,,0.95,0.05,2.3233449459075928,,,,,,36.3636363636364,2.4570375618059597,0.978611544166427,63.0,4.087369333946381,18.4,205,4.892110668210423,40.31296396901272,72.2,37.824,15.44970703125,,UMIC
PER,604,Peru,81,58.38063049316406,81,53.34657287597656,LAC,South America,LAC,3.700000047683716,,4.0065999031066895,0.8156390833545344,21.1,17.5,7.5,0.4,65.0,67,68,8.2,1.132,,5.823999881744385,120.0,13.9,16.899999618530273,88,98.6981634472348,375.0,91.83842,13.0655,,,36.52849740932642,88.83287248004655,77.77777723016118,22.299999237060547,,0.7213,76.19999694824219,86.69999694824219,1.0483870967741935,91.19999694824219,63.6029,,-0.5214145192483616,55.4811782848139,33.5,,3.5158374309539795,,3.152927608788014,40.2,2.720363,2.9,,,,48.13999938964844,,,86.4449471,12.89677619934082,,1.0,,20.9755,0.11,1.7832331657409668,70.99,54.52,50.0,73.0,6.11,23.2394366197183,2.49763694951843,0.718766715543905,36.0,2.805188370351714,9.6,202,3.7537419057705192,40.383474578807764,95.6,22.267,,,UMIC
BTN,64,Bhutan,82,58.17389678955078,74,54.178585052490234,Asia,Southern Asia,East & South Asia,2.200000047683716,,3.1308999061584473,0.7755974956378398,6.7,33.6,,5.9,28.4,59,148,18.3,0.259,,5.252999782562256,164.0,15.1,32.900001525878906,97,74.4052068830715,,88.06013,12.62022,,,15.31707317073171,47.875835463640826,81.69209815867046,8.5,,0.4332,50.400001525878906,100.0,,75.56256103515625,60.2841,,0.8870797446080727,22.1816660414923,2.9000000953674316,,2.5886693000793457,,3.9926155671224755,34.37,2.182645,15.6,,,,38.060001373291016,,,79.9183483,28.118450164794922,,1.46,,0.0,0.06,0.7662056088447571,,,,,,8.69565217391304,0.5285861991623261,0.799431650116031,65.0,4.155651467586847,1.7,135,4.54763158681029,63.091994258271974,99.9,28.905,,,LMIC
DZA,12,Algeria,83,58.14396286010742,79,53.57819747924805,Africa,Northern Africa,MENA,,,1.3783999681472778,0.7627443665787543,24.8,11.7,5.0,4.1,12.4,62,140,15.5,1.207,,5.605000019073486,78.0,23.8,25.5,95,91.7796405188312,,97.30394,13.96534,,,28.954423592493296,62.49999999194149,22.507553331429442,31.600000381469727,,66.92,87.5999984741211,83.5999984741211,1.9015025041736229,100.0,95.0,,-2.106337341980476,7.288244392446,5.0,,10.47339153289795,,3.3762755869583767,18.09,2.540816,0.0,,,0.06604000180959702,,,,82.414714,19.263504028320312,,1.21,,34.6399166663825,0.05,3.316037893295288,82.52,60.67,20.0,77.0,19.97,27.1186440677966,6.845082271998811,0.904063435474845,36.0,3.274635201176726,0.7,162,3.748118037386879,52.77091671545902,99.4,35.955,11.0380859375,,UMIC
MNG,496,Mongolia,84,58.061275482177734,73,54.23094177246094,Asia,Eastern Asia,East & South Asia,0.3799999952316284,,1.6468000411987305,0.9936770932228647,16.7,10.8,20.5,1.0,26.7,60,44,11.1,2.837,,4.874000072479248,170.0,21.0,22.399999618530273,98,98.4602457495799,,94.74501,14.59402,,,28.57142857142857,105.77136514983351,82.67254111386698,14.5,,1.583,59.70000076293945,64.4000015258789,3.7399999999999998,89.76255798339844,27.57677,,4.455996993234235,58.7759864944356,15.199999809265137,,7.071959495544434,,3.2662499785423282,27.0,2.287051,18.2,,,0.2739199995994568,36.52000045776367,,,33.0325894,8.327718734741211,,0.66,,19.8,0.12,6.915146350860596,,,,,,16.1764705882353,9.44066458704908,0.945557307510399,39.0,3.2020036654369406,9.7,287,3.6784027695655825,51.94756952289011,99.0,31.298,11.759354591369629,,LMIC
SAU,682,Saudi Arabia,85,58.0335693359375,113,39.0218505859375,Asia,Western Asia,MENA,0.0,,3.9428999423980713,0.8190011671619187,34.7,9.3,5.0,11.8,17.6,65,12,7.9,2.491,,6.410999774932861,12.0,27.4,14.5,98,99.2217677754061,,97.38652,16.27418,,,49.81132075471698,83.90208447789729,26.086957051970614,19.899999618530273,,943.3,100.0,97.0,1.6633802816901408,97.69783020019531,95.0,,0.8732472317941588,74.0267634707979,0.0,,5.795867443084717,,4.9423511928982204,63.7,3.34218,85.1,,,0.0733800008893013,,,,,54.1151008605957,,1.3,,28.5443592537,0.02,18.072450637817383,87.73,72.82,20.0,72.0,45.25,10.2040816326531,0.0,0.91278021894594,52.0,4.418430699412246,0.8,162,5.33856518930859,76.83067345403475,,,8.375777244567871,,HIC
LBN,422,Lebanon,86,57.99449920654297,84,52.87847900390625,Asia,Western Asia,MENA,,,3.3838000297546387,0.8373357857664396,31.9,16.5,5.0,6.6,,70,15,4.8,3.2,,4.839000225067139,16.0,22.6,8.300000190734863,79,98.714788854215,,93.44093,13.7537,,,46.361746361746356,92.43658583986965,,3.0999999046325684,,24.34,80.69999694824219,99.0,1.131868131868132,100.0,95.0,,-2.049340043966131,44.3368260642393,1.899999976158142,,7.058224678039551,,2.3560607014280377,74.7,2.527778,41.8,,,,,,,77.1184695,23.56331443786621,,1.18,,15.08356164172,0.06,4.6683125495910645,88.77,64.43,0.0,47.0,,0.0,4.17774202388366,0.916591603988494,28.0,2.6869316971260444,2.2,118,4.0656894654938665,60.47004686526045,99.5,19.788,,,UMIC
SUR,740,Suriname,87,57.98002243041992,82,53.24238586425781,LAC,South America,LAC,,,4.433000087738037,0.7748057209675547,26.1,8.8,8.0,5.0,65.3,65,155,11.5,0.911,,6.269000053405762,38.0,19.1,21.299999237060547,85,98.3766429518871,,,12.6909,,,28.64450127877237,91.03030938097608,64.72919679706514,25.5,,0.6221,79.19999694824219,94.80000305175781,,100.0,88.05668,,-1.5279690572860827,47.0409482650191,4.099999904632568,,7.766939163208008,,,40.08,,13.1,,,,52.880001068115234,,,76.9421898,11.482117652893066,,1.36,,0.01,0.27,3.6499133110046387,88.68,63.5,50.0,7.0,5.22,15.3846153846154,0.701751526758568,0.978080804129443,36.0,,6.1,186,,60.23831646475607,98.9,24.549,,,UMIC
VNM,704,Vietnam,88,57.62436294555664,83,52.927913665771484,Asia,South-Eastern Asia,East & South Asia,3.2300000190734863,,5.577399730682373,0.6311587582190558,3.6,19.4,11.0,5.7,36.0,66,54,11.4,1.19,,5.360000133514404,140.0,24.5,21.700000762939453,95,97.091673451632,515.6666870117188,97.96511,11.9,,,21.423774345198122,88.71989860583017,89.0643989474217,24.299999237060547,,9.259,78.0,97.5999984741211,1.0244094488188975,99.0,43.7808,,-0.07219119031255106,23.5930433419683,16.399999618530273,,2.058134078979492,,3.467071119574613,48.31,3.112863,18.8,,,,35.56999969482422,,,61.3066205,25.4715518951416,,1.8,,0.1375,0.24,1.9714335203170776,79.24,56.92,7.69230769230769,3.0,0.45,2.77777777777778,9.07653968363831,0.746621789908653,31.0,3.407291068895398,3.3,145,3.909753895914832,60.553252592675435,95.0,22.904,,,LMIC
